"GeneID","Entry.x","Reviewed.x","Entry Name.x","Protein names.x","Gene_Names_Original.x","Length.x","Gene Names (synonym).x","Entry.y","Reviewed.y","Entry Name.y","Protein names.y","Gene_Names_Original.y","Length.y","Gene Names (synonym).y","KEGG_ID","GO_Terms","GO_Count","Metabolic_Pathways","Pathway_Count","Regulating_TFs","TF_Count","Is_TF","Regulates_Genes","Target_Count","Has_UniProt","Has_KEGG","Has_GO","Has_Pathway","Has_TF_Regulation","Annotation_Score","In_Carbon_Metabolism","In_Amino_Acid_Metabolism","In_Secondary_Metabolism","In_Actinorhodin","In_Prodigiosin","In_Calcium_Dependent_Antibiotic","In_Coelimycin_P1","In_Methylenomycin","In_Desferrioxamine","Functional_Class"
"SCO3637","Q9X8Q4","unreviewed","Q9X8Q4_STRCO","Membrane protein","SCO3637 SCH10.15",145,"NA","Q9X8Q4","unreviewed","Q9X8Q4_STRCO","Membrane protein","SCO3637 SCH10.15",145,"NA","sco:SCO3637",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3638","Q9X8Q5","unreviewed","Q9X8Q5_STRCO","Two-component system regulator","SCO3638 SCH10.16c",221,"NA","Q9X8Q5","unreviewed","Q9X8Q5_STRCO","Two-component system regulator","SCO3638 SCH10.16c",221,"NA","sco:SCO3638","GO:0006355",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3639","Q9X8Q6","unreviewed","Q9X8Q6_STRCO","Two-component system sensor kinase","SCO3639 SCH10.17c",472,"NA","Q9X8Q6","unreviewed","Q9X8Q6_STRCO","Two-component system sensor kinase","SCO3639 SCH10.17c",472,"NA","sco:SCO3639","GO:0000155;GO:0046983;GO:0000160;GO:0016020",4,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3640","Q9X8Q7","unreviewed","Q9X8Q7_STRCO","Two-component system regulator","SCO3640 SCH10.18c",228,"NA","Q9X8Q7","unreviewed","Q9X8Q7_STRCO","Two-component system regulator","SCO3640 SCH10.18c",228,"NA","sco:SCO3640","GO:0006355",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3641","Q9X8Q8","unreviewed","Q9X8Q8_STRCO","Two-component system sensor kinase","SCO3641 SCH10.19c",459,"NA","Q9X8Q8","unreviewed","Q9X8Q8_STRCO","Two-component system sensor kinase","SCO3641 SCH10.19c",459,"NA","sco:SCO3641","GO:0000155;GO:0046983;GO:0000160;GO:0016020",4,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3642","Q9X8Q9","unreviewed","Q9X8Q9_STRCO","Membrane protein","SCO3642 SCH10.20c",420,"NA","Q9X8Q9","unreviewed","Q9X8Q9_STRCO","Membrane protein","SCO3642 SCH10.20c",420,"NA","sco:SCO3642","GO:0016747",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3643","Q9X8R0","unreviewed","Q9X8R0_STRCO","DUF1023 domain-containing protein","SCO3643 SCH10.21c",329,"NA","Q9X8R0","unreviewed","Q9X8R0_STRCO","DUF1023 domain-containing protein","SCO3643 SCH10.21c",329,"NA","sco:SCO3643",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3644","Q9X8R1","unreviewed","Q9X8R1_STRCO","Lipase/esterase","SCO3644 SCH10.22c",301,"NA","Q9X8R1","unreviewed","Q9X8R1_STRCO","Lipase/esterase","SCO3644 SCH10.22c",301,"NA","sco:SCO3644",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3647","Q9X8R4","unreviewed","Q9X8R4_STRCO","DUF3151 domain-containing protein","SCO3647 SCH10.25c",143,"NA","Q9X8R4","unreviewed","Q9X8R4_STRCO","DUF3151 domain-containing protein","SCO3647 SCH10.25c",143,"NA","sco:SCO3647",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3648","Q9X8R5","unreviewed","Q9X8R5_STRCO","Transmembrane efflux protein","SCO3648 SCH10.26c",484,"NA","Q9X8R5","unreviewed","Q9X8R5_STRCO","Transmembrane efflux protein","SCO3648 SCH10.26c",484,"NA","sco:SCO3648","GO:0022857;GO:0055085;GO:0016020",3,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3651","Q9X8R8","unreviewed","Q9X8R8_STRCO","Aldose 1-epimerase","SCH1029c1 SCO3651",262,"NA","Q9X8R8","unreviewed","Q9X8R8_STRCO","Aldose 1-epimerase","SCH1029c1 SCO3651",262,"NA","sco:SCO3651","GO:0030246;GO:0016853;GO:0005975;GO:0003824",4,"Glycolysis / Gluconeogenesis - Streptomyces coelicolor (path:sco00010); Galactose metabolism - Streptomyces coelicolor (path:sco00052); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120)",5,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Carbon Metabolism; Secondary Metabolism"
"SCO3652","Q9X8R9","unreviewed","Q9X8R9_STRCO","Membrane protein","SCO3652 SCH10.30c",310,"NA","Q9X8R9","unreviewed","Q9X8R9_STRCO","Membrane protein","SCO3652 SCH10.30c",310,"NA","sco:SCO3652",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3653","Q9X8S0","unreviewed","Q9X8S0_STRCO","Two-component system regulator","SCO3653 SCH10.31c",248,"NA","Q9X8S0","unreviewed","Q9X8S0_STRCO","Two-component system regulator","SCO3653 SCH10.31c",248,"NA","sco:SCO3653","GO:0006355",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3654","Q9X8S1","unreviewed","Q9X8S1_STRCO","Two-component system sensor kinase","SCO3654 SCH10.32c",441,"NA","Q9X8S1","unreviewed","Q9X8S1_STRCO","Two-component system sensor kinase","SCO3654 SCH10.32c",441,"NA","sco:SCO3654","GO:0000155;GO:0046983;GO:0000160;GO:0016020",4,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3656","Q9X8S3","unreviewed","Q9X8S3_STRCO","DUF2617 family protein","SCO3656 SCH10.34c",185,"NA","Q9X8S3","unreviewed","Q9X8S3_STRCO","DUF2617 family protein","SCO3656 SCH10.34c",185,"NA","sco:SCO3656",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3657","Q9X8S4","unreviewed","Q9X8S4_STRCO","Uncharacterized protein","SCO3657 SCH10.35c",136,"NA","Q9X8S4","unreviewed","Q9X8S4_STRCO","Uncharacterized protein","SCO3657 SCH10.35c",136,"NA","sco:SCO3657",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3658","Q9X8S5","unreviewed","Q9X8S5_STRCO","Aspartate aminotransferase","SCO3658 SCH10.36",396,"NA","Q9X8S5","unreviewed","Q9X8S5_STRCO","Aspartate aminotransferase","SCO3658 SCH10.36",396,"NA","sco:SCO3658","GO:0030170;GO:0009058",2,"Lysine biosynthesis - Streptomyces coelicolor (path:sco00300); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120); Biosynthesis of amino acids - Streptomyces coelicolor (path:sco01230)",4,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Amino Acid Metabolism"
"SCO3659","Q9X8S6","unreviewed","Q9X8S6_STRCO","YbjN domain-containing protein","SCO3659 SCH10.37c",178,"NA","Q9X8S6","unreviewed","Q9X8S6_STRCO","YbjN domain-containing protein","SCO3659 SCH10.37c",178,"NA","sco:SCO3659",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3660","Q9X8S7","unreviewed","Q9X8S7_STRCO","Recombinase family protein","SCO3660 SCH10.38c",547,"NA","Q9X8S7","unreviewed","Q9X8S7_STRCO","Recombinase family protein","SCO3660 SCH10.38c",547,"NA","sco:SCO3660","GO:0000150;GO:0003677;GO:0006310",3,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3893","Q9X8S9","unreviewed","Q9X8S9_STRCO","Serine/threonine protein kinase","SCO3893 SCH24.15c",563,"NA","Q9X8S9","unreviewed","Q9X8S9_STRCO","Serine/threonine protein kinase","SCO3893 SCH24.15c",563,"NA","sco:SCO3893",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3894","Q9X8T0","unreviewed","Q9X8T0_STRCO","Transmembrane protein","SCO3894 SCH24.16c",811,"NA","Q9X8T0","unreviewed","Q9X8T0_STRCO","Transmembrane protein","SCO3894 SCH24.16c",811,"NA","sco:SCO3894",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3895","Q9X8T1","unreviewed","Q9X8T1_STRCO","Membrane protein","SCO3895 SCH24.17c",787,"NA","Q9X8T1","unreviewed","Q9X8T1_STRCO","Membrane protein","SCO3895 SCH24.17c",787,"NA","sco:SCO3895",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3896","Q9X8T2","unreviewed","Q9X8T2_STRCO","RNA nucleotidyltransferase","SCO3896 SCH24.18",483,"NA","Q9X8T2","unreviewed","Q9X8T2_STRCO","RNA nucleotidyltransferase","SCO3896 SCH24.18",483,"NA","sco:SCO3896",NA,0,"RNA degradation - Streptomyces coelicolor (path:sco03018)",1,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3897","Q9X8T3","unreviewed","Q9X8T3_STRCO","Uncharacterized protein","SCO3897 SCH24.19c",197,"NA","Q9X8T3","unreviewed","Q9X8T3_STRCO","Uncharacterized protein","SCO3897 SCH24.19c",197,"NA","sco:SCO3897",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3898","Q9X8T4","unreviewed","Q9X8T4_STRCO","Membrane protein","SCO3898 SCH24.20c",425,"NA","Q9X8T4","unreviewed","Q9X8T4_STRCO","Membrane protein","SCO3898 SCH24.20c",425,"NA","sco:SCO3898","GO:0022857;GO:0055085",2,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3899","Q9X8T5","unreviewed","Q9X8T5_STRCO","Myo-inositol-1-phosphate synthase GAPDH-like domain-containing protein","SCO3899 SCH24.21c",360,"NA","Q9X8T5","unreviewed","Q9X8T5_STRCO","Myo-inositol-1-phosphate synthase GAPDH-like domain-containing protein","SCO3899 SCH24.21c",360,"NA","sco:SCO3899","GO:0004512;GO:0006021;GO:0008654",3,"Streptomycin biosynthesis - Streptomyces coelicolor (path:sco00521); Inositol phosphate metabolism - Streptomyces coelicolor (path:sco00562); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110)",4,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Secondary Metabolism"
"SCO3900","Q9X8T6","unreviewed","Q9X8T6_STRCO","Transcription regulator PadR N-terminal domain-containing protein","SCO3900 SCH24.22c",225,"NA","Q9X8T6","unreviewed","Q9X8T6_STRCO","Transcription regulator PadR N-terminal domain-containing protein","SCO3900 SCH24.22c",225,"NA","sco:SCO3900",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3902","Q9X8T8","unreviewed","Q9X8T8_STRCO","Integral membrane protein","SH24.24 SCO3902",502,"NA","Q9X8T8","unreviewed","Q9X8T8_STRCO","Integral membrane protein","SH24.24 SCO3902",502,"NA","sco:SCO3902","GO:0016758",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3903","Q9X8T9","unreviewed","Q9X8T9_STRCO","Alanine racemase N-terminal domain-containing protein","SCO3903 SCH24.25c",343,"NA","Q9X8T9","unreviewed","Q9X8T9_STRCO","Alanine racemase N-terminal domain-containing protein","SCO3903 SCH24.25c",343,"NA","sco:SCO3903",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3904","Q9X8U0","unreviewed","Q9X8U0_STRCO","Peptidoglycan bridge formation glycyltransferase FemX","SCO3904 SCH24.26c",373,"NA","Q9X8U0","unreviewed","Q9X8U0_STRCO","Peptidoglycan bridge formation glycyltransferase FemX","SCO3904 SCH24.26c",373,"NA","sco:SCO3904","GO:0016755;GO:0044038",2,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3905","Q9X8U1","unreviewed","Q9X8U1_STRCO","Membrane protein","SCO3905 SCH24.27c",101,"NA","Q9X8U1","unreviewed","Q9X8U1_STRCO","Membrane protein","SCO3905 SCH24.27c",101,"NA","sco:SCO3905",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3910","Q9X8U6","unreviewed","Q9X8U6_STRCO","Membrane protein","SCO3910 SCH24.32c",448,"NA","Q9X8U6","unreviewed","Q9X8U6_STRCO","Membrane protein","SCO3910 SCH24.32c",448,"NA","sco:SCO3910","GO:0015297;GO:0042910;GO:0055085;GO:0016020",4,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3912","Q9X8U8","unreviewed","Q9X8U8_STRCO","Beta-lactamase","SCO3912 SCH24.34",461,"NA","Q9X8U8","unreviewed","Q9X8U8_STRCO","Beta-lactamase","SCO3912 SCH24.34",461,"NA","sco:SCO3912",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3913","Q9X8U9","unreviewed","Q9X8U9_STRCO","N-acetyltransferase domain-containing protein","SCO3913 SCH24.35c",150,"NA","Q9X8U9","unreviewed","Q9X8U9_STRCO","N-acetyltransferase domain-containing protein","SCO3913 SCH24.35c",150,"NA","sco:SCO3913","GO:0016747",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3914","Q9X8V0","unreviewed","Q9X8V0_STRCO","Transcriptional regulator","SCO3914 SCH24.36c",154,"NA","Q9X8V0","unreviewed","Q9X8V0_STRCO","Transcriptional regulator","SCO3914 SCH24.36c",154,"NA","sco:SCO3914","GO:0003700;GO:0006355",2,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3915","Q9X8V1","unreviewed","Q9X8V1_STRCO","Transmembrane efflux protein","SCO3915 SCH24.37",404,"NA","Q9X8V1","unreviewed","Q9X8V1_STRCO","Transmembrane efflux protein","SCO3915 SCH24.37",404,"NA","sco:SCO3915","GO:0022857;GO:0055085",2,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3916","Q9X8V2","unreviewed","Q9X8V2_STRCO","Heme-binding protein","SCO3916 SCH24.38",139,"NA","Q9X8V2","unreviewed","Q9X8V2_STRCO","Heme-binding protein","SCO3916 SCH24.38",139,"NA","sco:SCO3916",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3917","Q9X8V3","unreviewed","Q9X8V3_STRCO","N-acetyltransferase domain-containing protein","SCO3917 SCH24.39c",288,"NA","Q9X8V3","unreviewed","Q9X8V3_STRCO","N-acetyltransferase domain-containing protein","SCO3917 SCH24.39c",288,"NA","sco:SCO3917","GO:0016747",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3673","Q9X8V5","unreviewed","Q9X8V5_STRCO","Iron-sulphur-binding reductase","SCO3673 SCH35.51c",760,"NA","Q9X8V5","unreviewed","Q9X8V5_STRCO","Iron-sulphur-binding reductase","SCO3673 SCH35.51c",760,"NA","sco:SCO3673","GO:0051536",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3674","Q9X8V6","unreviewed","Q9X8V6_STRCO","Sensor kinase","SCO3674 SCH35.50c",433,"NA","Q9X8V6","unreviewed","Q9X8V6_STRCO","Sensor kinase","SCO3674 SCH35.50c",433,"NA","sco:SCO3674",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3675","Q9X8V7","unreviewed","Q9X8V7_STRCO","Conserved secreted protein","SCO3675 SCH35.49c",410,"NA","Q9X8V7","unreviewed","Q9X8V7_STRCO","Conserved secreted protein","SCO3675 SCH35.49c",410,"NA","sco:SCO3675",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3676","Q9X8V8","unreviewed","Q9X8V8_STRCO","Integral membrane protein","SCO3676 SCH35.48c",350,"NA","Q9X8V8","unreviewed","Q9X8V8_STRCO","Integral membrane protein","SCO3676 SCH35.48c",350,"NA","sco:SCO3676","GO:0016020",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3677","Q9X8V9","unreviewed","Q9X8V9_STRCO","Purine phosphoribosyltransferase","SCO3677 SCH35.47",165,"NA","Q9X8V9","unreviewed","Q9X8V9_STRCO","Purine phosphoribosyltransferase","SCO3677 SCH35.47",165,"NA","sco:SCO3677",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3679","Q9X8W1","unreviewed","Q9X8W1_STRCO","PAS domain-containing protein","SCO3679 SCH35.45c",634,"NA","Q9X8W1","unreviewed","Q9X8W1_STRCO","PAS domain-containing protein","SCO3679 SCH35.45c",634,"NA","sco:SCO3679",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3680","Q9X8W2","unreviewed","Q9X8W2_STRCO","Uncharacterized protein","SCO3680 SCH35.44",97,"NA","Q9X8W2","unreviewed","Q9X8W2_STRCO","Uncharacterized protein","SCO3680 SCH35.44",97,"NA","sco:SCO3680",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3681","Q9X8W3","unreviewed","Q9X8W3_STRCO","DUF721 domain-containing protein","SCO3681 SCH35.43c",166,"NA","Q9X8W3","unreviewed","Q9X8W3_STRCO","DUF721 domain-containing protein","SCO3681 SCH35.43c",166,"NA","sco:SCO3681",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3682","Q9X8W4","unreviewed","Q9X8W4_STRCO","Delta fatty acid desaturase","SCO3682 SCH35.42c",345,"NA","Q9X8W4","unreviewed","Q9X8W4_STRCO","Delta fatty acid desaturase","SCO3682 SCH35.42c",345,"NA","sco:SCO3682","GO:0006629;GO:0016491",2,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3683","Q9X8W5","unreviewed","Q9X8W5_STRCO","Secreted protein","SCO3683 SCH35.41",91,"NA","Q9X8W5","unreviewed","Q9X8W5_STRCO","Secreted protein","SCO3683 SCH35.41",91,"NA","sco:SCO3683",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3684","Q9X8W6","unreviewed","Q9X8W6_STRCO","Secreted protein","SCO3684 SCH35.40",196,"NA","Q9X8W6","unreviewed","Q9X8W6_STRCO","Secreted protein","SCO3684 SCH35.40",196,"NA","sco:SCO3684",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3685","Q9X8W7","unreviewed","Q9X8W7_STRCO","Uncharacterized protein","SCO3685 SCH35.39c",133,"NA","Q9X8W7","unreviewed","Q9X8W7_STRCO","Uncharacterized protein","SCO3685 SCH35.39c",133,"NA","sco:SCO3685",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3686","Q9X8W8","unreviewed","Q9X8W8_STRCO","Uncharacterized protein","SCO3686 SCH35.38",177,"NA","Q9X8W8","unreviewed","Q9X8W8_STRCO","Uncharacterized protein","SCO3686 SCH35.38",177,"NA","sco:SCO3686",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3687","Q9X8W9","unreviewed","Q9X8W9_STRCO","Histone protein","SCO3687 SCH35.37c",199,"NA","Q9X8W9","unreviewed","Q9X8W9_STRCO","Histone protein","SCO3687 SCH35.37c",199,"NA","sco:SCO3687",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3688","Q9X8X0","unreviewed","Q9X8X0_STRCO","Coenzyme Q-binding protein COQ10 START domain-containing protein","SCO3688 SCH35.36c",320,"NA","Q9X8X0","unreviewed","Q9X8X0_STRCO","Coenzyme Q-binding protein COQ10 START domain-containing protein","SCO3688 SCH35.36c",320,"NA","sco:SCO3688",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3689","Q9X8X1","unreviewed","Q9X8X1_STRCO","Uncharacterized protein","SCO3689 SCH35.35",136,"NA","Q9X8X1","unreviewed","Q9X8X1_STRCO","Uncharacterized protein","SCO3689 SCH35.35",136,"NA","sco:SCO3689",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO3690","Q9X8X2","unreviewed","Q9X8X2_STRCO","Hydrolase","SCO3690 SCH35.34c",269,"NA","Q9X8X2","unreviewed","Q9X8X2_STRCO","Hydrolase","SCO3690 SCH35.34c",269,"NA","sco:SCO3690",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
